task,seq_idx,action_shuffle_ratio,u_r_norm,u_f_norm,u_s_norm,rollout_psnr_gain_db
ms-cartpole-balance-sparse,41,2.1875397079498278,0.596580877212976,0.20276110181169146,0.2810747888053706,3.642723005419441
ms-cartpole-balance-sparse,42,1.0,1.3639058462897649,0.3533263168666247,0.40850417471312195,-7.059531948577735
ms-cartpole-balance-sparse,43,3.569759318862092,0.946593507791999,0.2724329119308654,0.3697872103753304,-3.236079090849813
ms-cartpole-balance-sparse,44,2.297389740487826,1.2701822610208033,0.36494784344516906,0.46131891019963883,2.691390553111269
ms-cartpole-balance-sparse,45,3.907836581561371,0.7072375233494163,0.19886530520537385,0.22373115279009265,-0.7335347067157443
ms-cartpole-balance-sparse,46,1.0,0.7398251213120339,0.2064109310482165,0.29441787690754834,2.5546625260730664
ms-cartpole-balance-sparse,47,2.4514826979910964,0.8210466088340053,0.24147993657598724,0.2829944621731427,7.87284789018458
ms-cartpole-swingup-sparse,0,6.969816727173025,0.4013880799428678,0.1760166809112931,0.2423801258698211,2.245165956598953
ms-cartpole-swingup-sparse,1,4.867844191577714,0.6711223248451,0.22295062185957695,0.28252805784719864,0.0887619330640419
ms-cartpole-swingup-sparse,2,5.332518418216052,0.37167736439158083,0.154014438017434,0.19890102388107675,3.6613857265623864
ms-cartpole-swingup-sparse,3,2.1913292649179477,0.6043585972916479,0.22672806966056497,0.27907459786908556,3.2608247010738722
ms-cartpole-swingup-sparse,4,7.108459583755481,0.6779226781951432,0.23843176897237708,0.2927474235659017,1.0422918131111913
ms-cartpole-swingup-sparse,5,5.002050120034693,0.5461335731018746,0.19193599361340363,0.2594228028654793,2.572984895130695
ms-cartpole-swingup-sparse,6,3.849318240047258,0.7040123796599097,0.2350858845869833,0.31817524774639727,-0.5254775811339911
ms-cartpole-swingup-sparse,7,1.305550320350707,0.49774785657575243,0.19940990370215197,0.2635897524182964,1.82357174798166
ms-cartpole-swingup-sparse,8,1.6487605630138014,0.6318494831114123,0.22942109145773598,0.3413507810352904,1.6938702603717104
ms-cartpole-swingup-sparse,9,6.391680014199103,0.5840581239559941,0.20002854953544216,0.31884382406650136,5.3730795220241845
ms-cartpole-swingup-sparse,10,3.6002198205702274,0.5156435721651957,0.1902722845872849,0.2757400369445842,4.236173807532232
ms-cartpole-swingup-sparse,11,3.941572812363107,0.32835302057692384,0.11375034512884123,0.14633022525730294,3.0243371886312573
ms-cartpole-swingup-sparse,12,6.265658084542835,0.6276788833857396,0.2383522311884465,0.284737237754581,2.688169248642673
ms-cartpole-swingup-sparse,13,1.3441846057035767,0.3202886941516583,0.11917331783239381,0.13531482442702264,3.5056075787911496
ms-cartpole-swingup-sparse,14,3.012344474478922,0.5753986466550146,0.2214393822802579,0.3192578658398512,-1.9618748674885254
ms-cartpole-swingup-sparse,15,7.068660182084999,0.5669330337799083,0.18025678743562065,0.2874120614919397,5.445574154446078
ms-cartpole-swingup-sparse,16,8.53397414719559,0.541023903624093,0.1894656481239072,0.2609720446296823,3.0725372323409488
ms-cartpole-swingup-sparse,17,2.810875504184752,0.5424501618584817,0.17016125172457564,0.20409475892193063,3.546207894848692
ms-cartpole-swingup-sparse,18,5.027996013961264,0.6195731118453227,0.22002978534034423,0.32198648751274433,3.17400809366778
ms-cartpole-swingup-sparse,19,3.4412680347771922,0.5828200403218053,0.21937707550422048,0.2756632283086258,5.429807220418546
ms-cartpole-swingup-sparse,20,7.027878909982711,0.5446716722858643,0.1992154472058988,0.3371506451007555,0.37346379758286474
ms-cartpole-swingup-sparse,21,2.7764484973945,0.45790394388230227,0.1734174054604838,0.23685426197498544,4.068607038884586
ms-cartpole-swingup-sparse,22,3.7373945104465385,0.4738219945065119,0.16599244973621388,0.20384229514980326,5.3741174734582415
ms-cartpole-swingup-sparse,23,4.938713565169936,0.683380695056846,0.23784853761672944,0.36836355942662025,-0.45832106604257916
ms-cartpole-swingup-sparse,24,1.8930101835473647,0.4378163779157943,0.16878388612425643,0.20083359898005454,3.900900973426573
ms-cartpole-swingup-sparse,25,4.955938094771988,0.47971730776324306,0.18560298396196678,0.2374901444185867,4.142984072463889
ms-cartpole-swingup-sparse,26,3.8023466187248713,0.45324069598746203,0.18015972197149602,0.29043158940482194,6.113701128934018
ms-cartpole-swingup-sparse,27,1.9312823773759904,0.47981779290469373,0.16984219046923943,0.23168042044597767,-1.22408458758256
ms-cartpole-swingup-sparse,28,4.078562659686608,0.555866517311293,0.19859393316920726,0.2771384951920886,3.1802030537138464
ms-cartpole-swingup-sparse,29,3.9211289035626673,0.3982731069907984,0.153450031980156,0.20397063917105168,6.541857326349998
ms-cartpole-swingup-sparse,30,4.419439141646594,0.5720738833536441,0.20752493943234132,0.27806599944907767,0.2899468575504116
ms-cartpole-swingup-sparse,31,4.067749443366481,0.739751059286126,0.2481375546591641,0.31909192908714956,-0.1475212155011434
ms-cartpole-swingup-sparse,32,5.818086703946607,0.5463572684145378,0.18287426353200598,0.21733559839342134,-0.6820258335697389
ms-cartpole-swingup-sparse,33,5.297361488329651,0.4549368062846253,0.20164370571166845,0.2784357453855902,5.462334459344937
ms-cartpole-swingup-sparse,34,3.013678376204484,0.7261727062703958,0.27443650999437036,0.41749925833526047,0.6710541346677701
ms-cartpole-swingup-sparse,35,1.0,0.658816199344805,0.22912718293578013,0.29898722174811293,6.81759267930439
ms-cartpole-swingup-sparse,36,6.993273807522858,0.516038011040421,0.1993101079695169,0.2421635965152198,7.570316589746312
ms-cartpole-swingup-sparse,37,3.8443659769130765,0.5964322577812571,0.21385286835173176,0.2641921084618044,5.419111460507018
ms-cartpole-swingup-sparse,38,3.9399567989814055,0.5361149407187037,0.18555752053450172,0.2434262834417374,-0.7269445422914842
ms-cartpole-swingup-sparse,39,3.9925665014725538,0.44783010490945885,0.1582046756234255,0.17998781089893717,4.013954062372399
ms-cartpole-swingup-sparse,40,1.6705336684803156,0.4954496839096714,0.19869401269358516,0.2628585752146454,5.083027539448871
ms-cartpole-swingup-sparse,41,1.2383813427204884,0.3939308839035519,0.15607917734058993,0.20676728737618488,1.9335179793816621
ms-cartpole-swingup-sparse,42,4.57855875219227,0.3693152960324857,0.13446522781180845,0.2028759628489428,3.3926303192209986
ms-cartpole-swingup-sparse,43,7.492814251777042,0.46077605762563945,0.18031296047795964,0.24000735750796726,3.615013836509682
ms-cartpole-swingup-sparse,44,4.7960478802383175,0.46879828347755476,0.17757124749991696,0.25708603696165355,7.408854457705637
ms-cartpole-swingup-sparse,45,3.4819855251316265,0.5323070207371827,0.20445693741002527,0.31092530924071343,-0.3793781521159687
ms-cartpole-swingup-sparse,46,4.315063242990018,0.6083557215777634,0.20219042026735098,0.2890758499079224,0.5186435756994925
ms-cartpole-swingup-sparse,47,1.2990033870471107,0.4483381160517044,0.19832099179038032,0.25441526026352485,2.7646179596153786
mujoco-ant,0,2.1769922306773286,0.4571887297609569,0.17272706141295915,0.3438321195910351,0.5779847890934668
mujoco-ant,1,3.635514452015665,0.3868209111737526,0.1509185230574657,0.2830021148302316,1.0552322305244033
mujoco-ant,2,1.4263360360741462,0.4014815306720101,0.15306672554033324,0.29401516477666295,2.6904413564747074
mujoco-ant,3,1.2502759560008607,0.4231685008859488,0.16894027436750114,0.32680055332810826,0.162490644564528
mujoco-ant,4,1.1922874110563966,0.4768220813382811,0.194161083682742,0.45876936944344204,0.09202847672322889
mujoco-ant,5,1.5555551613572542,0.4403867895724473,0.16520552950056897,0.2717289005113731,1.239073378242935
mujoco-ant,6,2.0305083069069103,0.4481721523495491,0.17468818770745295,0.31350256696502965,4.006022898299218
mujoco-ant,7,1.8097704113115543,0.4835156556737556,0.17938377843024506,0.33756272362883133,1.2408057104012222
mujoco-ant,8,1.5721654558050013,0.47158123027263127,0.17756853138768772,0.32422316005081303,0.7000380796403647
mujoco-ant,9,2.1809613311379796,0.44206457410463146,0.16229157338844377,0.280774763536751,1.0579609547515822
mujoco-ant,10,1.6622143621576704,0.44746405505912984,0.1643117218658577,0.31259639623793617,0.4982722440518259
mujoco-ant,11,3.0575552330060507,0.44081229886758627,0.15445299513023553,0.3171091849645819,0.5599062821473524
mujoco-ant,12,1.9573042411554427,0.4260124589153091,0.15148365566875627,0.29188743936273676,1.200001063138398
mujoco-ant,13,2.764666730958914,0.47296812608044403,0.17527800754827597,0.3758688340756711,-0.010849614000736807
mujoco-ant,14,2.084004367901708,0.4260608662682759,0.1551287554130624,0.2922819393470378,2.758012069339973
mujoco-ant,15,3.7965505166304268,0.4556236462984337,0.16549723251935922,0.3368902176415406,2.520383435644945
mujoco-ant,16,2.0882395343557874,0.42590208558244713,0.16998324266582746,0.316275560815091,3.4142742506900774
mujoco-ant,17,1.1975837911094889,0.45920150567381535,0.18368978632685165,0.40951327924889597,0.2221493498789009
mujoco-ant,18,2.1337116769070046,0.41181154128374037,0.15694604734766926,0.2791653163434664,2.5878328363283956
mujoco-ant,19,1.9145864747066295,0.409605248271188,0.15493887209365464,0.29117816477321895,2.283892526901809
mujoco-ant,20,2.3774383589183388,0.3995004718630687,0.15703223679062853,0.30620192545681296,0.33279769097907064
mujoco-ant,21,1.0303333104451158,0.62783800775614,0.22840468078340295,0.4791867536167517,0.8573394612806027
mujoco-ant,22,1.9679071645979547,0.41449726266636117,0.15430246569043357,0.2708950059143747,1.7968878290024257
mujoco-ant,23,1.3114831141573586,0.6361571833334464,0.23166634988155638,0.485933901863576,1.5739020185793997
mujoco-ant,24,1.1437858181161664,0.4627447919778838,0.1836418889128963,0.4031277898683235,-0.43823381491365865
mujoco-ant,25,1.5378413399018156,0.44146277495699887,0.16149060055978007,0.3133996420915554,1.8906486592894431
mujoco-ant,26,2.148358212346699,0.4172950830071671,0.1620404557456512,0.27621722726141956,1.5567350869341006
mujoco-ant,27,1.3098951994786399,0.3877285420829139,0.1588517880160401,0.29800050428723995,0.8760960293190685
mujoco-ant,28,1.9515769450574205,0.42026498211719504,0.17892040582415752,0.32639370202881574,1.048247171202263
mujoco-ant,29,1.0,0.40975355929146834,0.16072016557408425,0.32577192684911255,2.281143164612015
mujoco-ant,30,2.1753637750264216,0.4804213623212317,0.17785412663747438,0.3234954757062811,1.0383490298752136
mujoco-ant,31,2.241170547970986,0.4477103888931403,0.16846909723886141,0.26849521946077587,2.1565972100031523
mujoco-ant,32,2.11556930298839,0.42386999347062937,0.16615258167532418,0.3277653878532734,3.3338289254066638
mujoco-ant,33,1.0,0.43819840377273706,0.1656346254086177,0.30492188187806457,0.7073411495668154
mujoco-ant,34,1.7415218877895393,0.4841513896294525,0.1729637741457217,0.32561100917313246,0.9332961662748964
mujoco-ant,35,2.055888416720079,0.48646921675328764,0.1783998817993333,0.31998097175168144,2.9663619231590914
mujoco-ant,36,1.7080938238123444,0.4252033052794193,0.1646623164409883,0.2926017578693726,2.2701658460817775
mujoco-ant,37,2.1091599934552354,0.4358526668160622,0.15998197162633337,0.31440113047320695,0.9742184023696261
mujoco-ant,38,2.14665165334061,0.4070294042340815,0.1562129588438642,0.2928658349539576,1.5008051431883978
mujoco-ant,39,2.4702881627308866,0.43723949719431904,0.16825169618830474,0.2897237117326267,2.4006197968892273
mujoco-ant,40,1.7502601578349262,0.4430516470566979,0.1644831680822916,0.3197063824576266,4.322320850545118
mujoco-ant,41,1.2061332047161988,0.40848483714873685,0.14989987077918124,0.268124443588367,1.894757345448749
mujoco-ant,42,1.4266286817058547,0.40338912537296234,0.15051691781673315,0.2725037060807294,1.7321601262784903
mujoco-ant,43,2.286400425181506,0.43753912860131805,0.17194058039181764,0.3227908897262755,3.296529504444873
mujoco-ant,44,2.5281281767724657,0.45057616599892625,0.16681421116555323,0.3325610706216206,2.6033802973365887
mujoco-ant,45,2.1331039642801577,0.3984472457362892,0.1517502665819784,0.294290457417169,0.9380433547184133
mujoco-ant,46,1.925316111945915,0.43609372243186323,0.16385295471299832,0.2959970090700482,1.9974651206049678
mujoco-ant,47,1.3236813322017498,0.5196373873358145,0.18979637220001866,0.3488377776642647,1.5593554102825848
mujoco-halfcheetah,0,5.698030128741936,0.23848307846185443,0.09631454291783337,0.16389355919797383,11.735611836251136
mujoco-halfcheetah,1,1.0,0.24983469469329317,0.10334702314951774,0.15426872161637878,13.883817905876128
mujoco-halfcheetah,2,4.632047318695133,0.2410650725009871,0.09645093088175034,0.14819608300196688,14.573073515304316
mujoco-halfcheetah,3,1.3090065007183396,0.3817712609922803,0.14783894083728474,0.2696946309609123,0.40682784706546826
mujoco-halfcheetah,4,2.2535495536435626,0.2959341681115194,0.11563245414837432,0.15722929106853414,10.195180524398626
mujoco-halfcheetah,5,5.746267034885546,0.3403859917969809,0.14169589952693198,0.19539842645910305,6.069018975874485
mujoco-halfcheetah,6,1.1912145665225666,0.2481572040889742,0.10098599937527923,0.15088413231930303,11.529457306938452
mujoco-halfcheetah,7,1.0,0.25287355940862283,0.10452854081207856,0.1742107406533362,9.101604834180943
mujoco-halfcheetah,8,1.9346387681417803,0.2664506755600382,0.10710063200587121,0.17070691926116366,5.2064652128390545
mujoco-halfcheetah,9,2.0925216408859058,0.24548214943464525,0.09944900829573311,0.15607638627679452,10.659069731033856
mujoco-halfcheetah,10,2.4140366632927983,0.24128998706311924,0.09790179166967956,0.1537239822578017,7.948961657216225
mujoco-halfcheetah,11,10.160172388505929,0.28451794525715274,0.1111329614934653,0.1460281576070032,7.656827923564091
mujoco-halfcheetah,12,8.6976236737845,0.2787902942308926,0.11042735956556354,0.15337688860694879,7.683087843704449
mujoco-halfcheetah,13,7.393926189590677,0.3316868563110715,0.13470068315845177,0.1797028655363856,9.287220878562934
mujoco-halfcheetah,14,6.807858608158751,0.3636369836690339,0.14624497302312256,0.2135626144704316,4.292222136216253
mujoco-halfcheetah,15,2.9505562563987997,0.5312190018160752,0.17486259108268962,0.2458747555543192,3.867382757154072
mujoco-halfcheetah,16,1.9670444427145786,0.37384562732437426,0.14594157597329013,0.20211991806541077,4.321679632303486
mujoco-halfcheetah,17,4.597322360837207,0.2618134684088489,0.10797431784984901,0.19533274342839263,5.464454532254182
mujoco-halfcheetah,18,2.1687890182477405,0.2589474206029874,0.10713849708838086,0.16046210352804954,8.083744104006593
mujoco-halfcheetah,19,7.18742304271245,0.3578314414096216,0.14144473111136582,0.17869233882002905,6.08694764665978
mujoco-halfcheetah,20,8.12923602853212,0.32597814277607684,0.1338149763547858,0.17326768827760328,8.141287630860486
mujoco-halfcheetah,21,3.851854714638444,0.37487824907851264,0.15712459229583225,0.21151941092889112,2.4245339406854427
mujoco-halfcheetah,22,5.984237093775644,0.33568581829989064,0.14228091924649736,0.18407104779611913,6.1964891125057235
mujoco-halfcheetah,23,5.413658299650185,0.2862320270799639,0.11715583263219866,0.13991840239791817,8.019958025276303
mujoco-halfcheetah,24,2.7551665335861144,0.36244218168616,0.13890733908482522,0.1867749195538216,5.969636894063623
mujoco-halfcheetah,25,9.22011231374424,0.2825503469569649,0.10979376021705649,0.16019590394148792,7.885773295605439
mujoco-halfcheetah,26,2.8353554155898104,0.32404074234973357,0.1260395417556566,0.1701760685492665,8.04394460684017
mujoco-halfcheetah,27,4.233713024468012,0.2565533647583237,0.1061052705792999,0.2003357147548826,8.157098807939496
mujoco-halfcheetah,28,6.115242076865601,0.2928201104030039,0.12192818067881162,0.1612270056797933,6.552367262570758
mujoco-halfcheetah,29,4.0357576537567414,0.24645489991045058,0.10184763111202576,0.15717593957361128,10.6892655456216
mujoco-halfcheetah,30,6.536981147992874,0.35695891444664024,0.14309550416436345,0.19035997662204926,2.3387637898704057
mujoco-halfcheetah,31,1.0,0.34284519421729787,0.14191309111907738,0.1725045313629503,6.269536861019699
mujoco-halfcheetah,32,2.7640611158977926,0.3156130693085277,0.12689842599304182,0.17346440312643974,7.902140979456384
mujoco-halfcheetah,33,2.503131585750584,0.24314961371679375,0.09743849863631905,0.16058560717607864,11.17210914008691
mujoco-halfcheetah,34,11.882191425981091,0.28022943961688634,0.11190222795778747,0.14885538483320332,6.201316337879128
mujoco-halfcheetah,35,4.333997273463372,0.2657065672935741,0.10658161572875836,0.16775303287613585,7.622696877658818
mujoco-halfcheetah,36,4.010471712098108,0.3541010329798552,0.14081420089913863,0.17682048604472161,5.29260952511013
mujoco-halfcheetah,37,7.632980537625399,0.36775877685978237,0.14624628510656446,0.18533557133923959,1.473442865306609
mujoco-halfcheetah,38,4.389312775563006,0.36835019184728,0.14755830338312562,0.2044370216530655,6.137871940391825
mujoco-halfcheetah,39,6.511740359584083,0.3207063915781549,0.1337570074465195,0.18704387139915285,7.2478372982939305
mujoco-halfcheetah,40,3.9061129309019615,0.34187797121733904,0.14018956540744243,0.18744225800648104,3.182141989189681
mujoco-halfcheetah,41,4.759873704737297,0.3264942157866525,0.12845925118940635,0.17626511503597406,6.629124323907696
mujoco-halfcheetah,42,5.240654580434312,0.3290999376350353,0.1332252095444664,0.17811055171453982,5.286392968127366
mujoco-halfcheetah,43,8.373347414023128,0.32903052152477374,0.13435886427112323,0.17620697110251463,6.940827887031411
mujoco-halfcheetah,44,5.245117344133883,0.3399375364644491,0.13596791157143612,0.19476276648603896,5.927580390583614
mujoco-halfcheetah,45,9.61086989027641,0.3066733073039901,0.12348141005584762,0.1596913155774441,8.880835688676544
mujoco-halfcheetah,46,7.146381225616731,0.3291351519706988,0.12911540348972625,0.1909174407729823,5.1897734723643225
mujoco-halfcheetah,47,7.78187172832638,0.30012011602458455,0.12237351234960987,0.1584327321769059,6.961825148656374
mujoco-hopper,0,1.118067263134863,0.35157521987104806,0.12706196060637553,0.15513546710141998,3.7542866929921566
mujoco-hopper,1,1.593003235458323,0.34651311780069777,0.12262865477044334,0.14993724337515452,10.266789407822646
mujoco-hopper,2,1.0635169497597878,0.5221008772744439,0.1654023951476172,0.220582805102502,7.852553911157758
mujoco-hopper,3,2.3792551663452928,0.30392627220530594,0.1109485264478073,0.14374979030945156,2.611858347445743
mujoco-hopper,4,1.2177317175680324,0.5327429193250776,0.1785598342935262,0.237103523291567,8.177712407176855
mujoco-hopper,5,1.0,0.31688890424722654,0.12171109918100491,0.16094857754616432,5.095508445680025
mujoco-hopper,6,1.1195953635252562,0.3979668974351678,0.14396888622692824,0.18513786938656412,2.1668764552090014
mujoco-hopper,7,1.073192303025239,0.37456659310842255,0.13924596002095121,0.1743388773924318,-0.2946669100593393
mujoco-hopper,8,1.7326713990615605,0.32663869618835595,0.11669984343789448,0.14735815539690536,6.858553184751699
mujoco-hopper,9,1.4055242983368776,0.35302509356482276,0.12715211620882633,0.15961945174661096,4.818726508537303
mujoco-hopper,10,1.3544569816077006,0.35304354840031177,0.1260709074552842,0.1527435837429127,4.396396620909762
mujoco-hopper,11,1.3874568772237381,0.3928534417298402,0.15924910724077104,0.20135207548412404,3.4701852503290365
mujoco-hopper,12,1.2466411799315713,1.289395808543861,0.36554382979821737,0.4962882308866622,4.116472802221562
mujoco-hopper,13,1.4655400907778522,1.7335729366963015,0.5015650376141065,0.6395197760648543,4.4657379267413475
mujoco-hopper,14,2.4807185137842285,0.282394064015439,0.10827496678609021,0.1384597207794472,8.266326407276974
mujoco-hopper,15,1.9203274955117724,0.3492765965336503,0.12671446768107986,0.1655040909759717,3.8775909601079377
mujoco-hopper,16,1.2263875706587852,0.3051541904562983,0.11051115057943202,0.1507174387520659,4.378273337561128
mujoco-hopper,17,1.4106848743794334,0.3012326678545229,0.10853916817750045,0.15142985322663985,1.1349373985675655
mujoco-hopper,18,0.8964921016759803,0.409326998485586,0.1440673386503086,0.19824787429913282,4.097996976588387
mujoco-hopper,19,1.2093315850405235,1.0005576809630166,0.32305812619486246,0.42227849588872407,5.293014752168219
mujoco-hopper,20,1.146531112832692,0.34402920924103864,0.12342943522307656,0.15419944360991525,6.6429713990325965
mujoco-hopper,21,1.0775850373204627,0.29223844839687696,0.11371502382317267,0.14327548234039617,8.374399227184043
mujoco-hopper,22,3.7045628668848187,0.32380547589293784,0.1249766599015257,0.15327112687363648,4.93693293229741
mujoco-hopper,23,1.0248032256284827,1.6703045426059788,0.444447508417756,0.5971319984214409,1.5687004384470171
mujoco-hopper,24,1.4914941753896331,0.3801055442454511,0.14361760142618446,0.1852772328852668,4.337102100433233
mujoco-hopper,25,1.3049698337147235,0.357897636963325,0.1299910395379061,0.15745074240090337,8.254183280369453
mujoco-hopper,26,1.297406393677368,0.2821961829353654,0.11315265279018624,0.17391249284548407,9.964989233039816
mujoco-hopper,27,1.046946474610721,0.3426696128706753,0.12322048383124382,0.15199687160587017,11.564914536030404
mujoco-hopper,28,1.4586529492157094,0.2972812916486453,0.11087409040291488,0.1550625604835133,7.718806385295958
mujoco-hopper,29,1.4231767645414013,0.36245355156482256,0.1250073240053716,0.1578436171049053,5.137434655719103
mujoco-hopper,30,1.2904018002149098,0.3094345332148314,0.11626971557164041,0.14389111878791255,6.7095500239043755
mujoco-hopper,31,1.5785114904399429,0.3811021655699387,0.13665349214976208,0.17452375176816687,6.460756205027806
mujoco-hopper,32,1.1447875243857184,0.3105914415360249,0.11214130104354286,0.1478191596863796,7.752675899953742
mujoco-hopper,33,1.2224954599243223,0.6065353829522246,0.21560417676398627,0.28137303484507664,-1.67073565712111
mujoco-hopper,34,1.272123437780059,0.3686180582921003,0.12639668343185975,0.1583747133980908,7.011090991271464
mujoco-hopper,35,2.054931729137793,0.34950446950907893,0.12875610596298287,0.16063864752354554,5.028719280107076
mujoco-hopper,36,1.1383433486101417,0.33110669813051713,0.1293013516588159,0.16430217375174372,4.79352437721499
mujoco-hopper,37,1.0,0.3083284058619665,0.12167832639820024,0.14816627449768663,4.997714050105262
mujoco-hopper,38,1.2834372342169482,0.3887919908150948,0.13043276042364269,0.1586827951373742,5.843931537329352
mujoco-hopper,39,1.3049216769855847,0.3096512392091177,0.11598807728407862,0.14935156265067492,3.3831671479172414
mujoco-hopper,40,1.793430810347706,0.2815887904093361,0.11146663050377024,0.14791155415062882,6.505178975707976
mujoco-hopper,41,1.074975386516122,1.4502355026302878,0.3946926251035985,0.5092838332866936,2.174743193547851
mujoco-hopper,42,1.5945377596449648,0.5097213300124346,0.18059620520514783,0.2348885795350513,8.31343991007337
mujoco-hopper,43,1.1556718896261358,0.3353018185144321,0.1258946697164513,0.1548315525240372,5.460087268102573
mujoco-hopper,44,2.104293099075555,0.39343616172700224,0.15453640542202185,0.1964572270726192,2.705114565990966
mujoco-hopper,45,2.2467218501246724,0.28276340493531377,0.11010207376454864,0.14442686250789102,6.795368914019782
mujoco-hopper,46,1.243177812727799,0.3165003521531651,0.12148345606290366,0.1445976249574781,3.1757852790307517
mujoco-hopper,47,2.1067902778637237,0.32484051692658383,0.11960524811597131,0.15095470511817433,5.505673944723828
mujoco-inverted-pendulum,0,1.2907758610097435,1.455929507847711,0.41296379210492307,0.3778896114187349,-9.79731915012863
mujoco-inverted-pendulum,1,1.2738493749791964,2.067589528554158,0.541169234112431,0.5422254645113942,-4.701541702931763
mujoco-inverted-pendulum,2,1.0,1.7413782037903993,0.43642072800644016,0.46149770305352433,-13.54924665996954
mujoco-inverted-pendulum,3,1.1364490871136623,2.233089096324413,0.5507330390807141,0.529849629152671,-13.999838139143854
mujoco-inverted-pendulum,4,1.3642408166164481,1.3154487412746176,0.4104161972767061,0.5656389969450799,1.2722605208484907
mujoco-inverted-pendulum,5,1.0731312025652686,2.239983740778724,0.5765538176123188,0.7047571288359216,-12.196494676591847
mujoco-inverted-pendulum,6,1.1214121734195162,2.7226130408275315,0.645651674464444,0.6428885924682349,-13.162094332698125
mujoco-inverted-pendulum,7,1.1327934783398028,3.5675372962734406,0.9596924201783936,0.9400977343446284,-3.7119388801998667
mujoco-inverted-pendulum,8,1.0515313813696574,2.609757405779474,0.6384701004501717,0.6399158547305903,-12.074077626225971
mujoco-inverted-pendulum,9,1.162701205341454,3.209651726474284,0.9165834247560952,0.9190963095969777,-2.2470326785179253
mujoco-inverted-pendulum,10,1.2370223584123548,2.055480798377553,0.523593287962513,0.5812942584040977,-10.3010939805134
mujoco-inverted-pendulum,11,1.0543547875703543,3.2550337088626398,0.9308097638757765,0.8991192503299184,-4.9991303761988775
mujoco-inverted-pendulum,12,1.1836251319240205,1.608384852987325,0.41966781768638184,0.4091529255078417,-10.409823949453134
mujoco-inverted-pendulum,13,1.0352420141843255,1.7523795947441172,0.47337130360303226,0.6466296172009183,1.279728575959524
mujoco-inverted-pendulum,14,1.0,2.2935291078282836,0.5571447415119324,0.5772852113361562,-6.76860994342411
mujoco-inverted-pendulum,15,1.113082171952654,2.955111607327804,0.6967722582876934,0.7040660654066998,-8.676664344400912
mujoco-inverted-pendulum,16,1.0915695960873837,1.87736554042831,0.47864767837108085,0.5289412596310652,-8.20183631141564
mujoco-inverted-pendulum,17,1.058659118049166,2.6364566938065,0.8172669656207278,0.7542535567237642,4.645382569047449
mujoco-inverted-pendulum,18,1.0291560054569495,2.0551018249805493,0.5023874936766155,0.5059009011007866,-8.626869699069715
mujoco-inverted-pendulum,19,1.1746170629728239,1.4439040231084619,0.3842954780590636,0.4647555487846283,-10.351877053382786
mujoco-inverted-pendulum,20,1.1580921675128972,1.9305416324829376,0.4953647409835013,0.4446669894736948,-5.521300470449056
mujoco-inverted-pendulum,21,1.2744543827183121,1.8859934092873234,0.5295908608699506,0.5816180045550793,-4.903815103405435
mujoco-inverted-pendulum,22,1.2878535911679392,2.1789971536963564,0.5753390195269937,0.6210302453193188,-9.897288304660513
mujoco-inverted-pendulum,23,1.0126784701725817,1.8737161927304908,0.4855620168676497,0.48735617183251767,-8.12027455891726
mujoco-inverted-pendulum,24,1.2355381447412321,1.8113818146474296,0.46354305868819423,0.44640401966152704,-13.688501424799853
mujoco-inverted-pendulum,25,1.0034315223703754,1.8527943296013825,0.49246414804851635,0.490491593239873,-15.37165866787722
mujoco-inverted-pendulum,26,1.0114148165996533,1.4788830011466505,0.378343449287872,0.45008557132034,-8.257293172114608
mujoco-inverted-pendulum,27,1.1396286974472514,2.4650882356317068,0.5903406677915132,0.5654187802550057,-8.19138731674088
mujoco-inverted-pendulum,28,1.2607511183910354,1.7985940653849906,0.48442335099723627,0.4879232832651647,-9.72839642721599
mujoco-inverted-pendulum,29,1.0611908103265821,3.1306158245381304,0.7624813506052532,0.7117320524287348,-5.3172295914749625
mujoco-inverted-pendulum,30,1.3046861428107297,2.336528527288632,0.5908783351440966,0.5823652025904359,-9.48573994473496
mujoco-inverted-pendulum,31,1.1434809373929566,2.808647842806417,0.6812187946838898,0.6501362994067292,-12.205595164331775
mujoco-inverted-pendulum,32,1.0491179668466029,1.4884506277722547,0.3857538027379299,0.43397791516776524,-6.8322278997364805
mujoco-inverted-pendulum,33,1.3666658887198588,1.6773984577626782,0.4323016813912823,0.5414798576612059,-6.838413537979207
mujoco-inverted-pendulum,34,1.464680252345178,1.6711741813916767,0.4604503464610148,0.45817081777598234,0.47406966198276024
mujoco-inverted-pendulum,35,1.0069449268190893,2.300671578616572,0.5984997245925839,0.6216964221068499,-4.730425434727124
mujoco-inverted-pendulum,36,1.1848102411595396,1.6029069400253062,0.406872839885273,0.4029197165072873,-1.4405090750684337
mujoco-inverted-pendulum,37,1.1662301852560237,1.6138452871132274,0.409887535609133,0.44778525072832215,-12.000304165576672
mujoco-inverted-pendulum,38,1.1366640263001606,1.973301890722017,0.522903127895678,0.4977090641168425,-15.187281061166502
mujoco-inverted-pendulum,39,1.24740908479178,2.4902922382284793,0.6168271888555104,0.6451045891685738,-8.39038759735913
mujoco-inverted-pendulum,40,1.0068349797761862,2.209376329602134,0.5352234401930912,0.4644472522311685,-9.507478876445724
mujoco-inverted-pendulum,41,1.0585640485578292,5.862492444288954,1.3603121820768909,1.2375044596060147,-6.966145767988138
mujoco-inverted-pendulum,42,1.0930566385458849,2.317152548402877,0.5653101212832121,0.5953632306972297,-1.6657335525786507
